!  
! R    D    M    P
2000
2.7939788326886363 28219782.03146483 4131696250.7899885 -23099832179.20297
2.813355490565531 27988127.276039552 4185486294.443931 -23089581100.93684
2.8328665284406154 27758134.386971008 4239952196.8182817 -23079268116.955833
2.8525128782591205 27529792.229522165 4295101972.085897 -23068892913.367504
2.872295478429457 27303089.74613377 4350943720.201963 -23058455175.470264
2.892215273868037 27078015.95588014 4407485627.644054 -23047954587.762375
2.9122732160444067 26854559.95392855 4464735968.155093 -23037390833.951157
2.9324702630266968 26632710.911002066 4522703103.489121 -23026763596.962406
2.9528073795273815 26412458.072846025 4581395484.159815 -23016072558.94994
2.9732855369493594 26193790.759697862 4640821650.191683 -23005317401.305424
2.9939057134323526 25976698.36576042 4700990231.87387 -22994497804.6683
3.014668893899627 25761170.358678754 4761909950.516489 -22983613448.935993
3.035576070105038 25547196.279020295 4823589619.209401 -22972664013.274265
3.056628240680401 25334765.73975839 4886038143.583382 -22961649176.127792
3.0778264111831906 25123868.42575923 4949264522.5735655 -22950568615.230946
3.0991715941445723 24914494.093272045 5013277849.185107 -22939422007.618774
3.1206648091177662 24706632.569422703 5078087311.260964 -22928209029.63816
3.142307082726744 24500273.75171059 5143702192.25171 -22916929356.95926
3.164099448715268 24295407.607508585 5210131871.9872875 -22905582664.587063
3.186042947996266 24092024.173566513 5277385827.450615 -22894168626.873257
3.208138628701552 23890113.55551767 5345473633.552942 -22882686917.528202
3.2303875462318903 23689665.927388586 5414404963.910868 -22871137209.63323
3.252790763307405 23490671.531111922 5484189591.624895 -22859519175.653046
3.2753493500183426 23293120.676042557 5554837390.05945 -22847832487.448467
3.2980643838761843 23097003.738476794 5626358333.62424 -22836076816.28929
3.320936949865113 22902311.161174677 5698762498.55684 -22824251832.867428
3.3439681404938377 22709033.452885333 5772060063.706416 -22812357207.310223
3.367159055847779 22517161.187875442 5846261311.318442 -22800392609.19408
3.3905108036416105 22326685.005460735 5921376627.820318 -22788357707.558216
3.4140244992721747 22137595.609540496 5997416504.607762 -22776252170.918705
3.437701265871754 21949883.768135026 6074391538.83184 -22764075667.282745
3.461542234361721 21763540.31292616 6152312434.186534 -22751827864.16314
3.485548543506556 21578556.13880066 6231190001.696705 -22739508428.593033
3.5097213399682397 21394922.203396596 6311035160.50631 -22727117027.14086
3.534061778361024 21212629.526652608 6391858938.666764 -22714653325.92557
3.558571021306582 21031669.19036012 6473672473.925287 -22702116990.63204
3.58325023948954 20852032.337718304 6556487014.51311 -22689507686.526775
3.6081006117133967 20673710.172892027 6640313919.933399 -22676825078.473816
3.6331233249568284 20496693.96057256 6725164661.74873 -22664068830.950916
3.6583195744303794 20320975.025541168 6811050824.367977 -22651238608.06596
3.6836905636335695 20146544.752235264 6897984105.832539 -22638334073.5736
3.7092375044123536 19973394.58431778 6985976318.60152 -22625354890.892197
3.734961617017023 19801516.02424886 7075039390.336022 -22612300723.12095
3.760864130160485 19630900.63286047 7165185364.6821375 -22599171233.057327
3.786946281076954 19461540.02893376 7256426402.052594 -22585966083.214733
3.8132093155810467 19293425.888779055 7348774780.406843 -22572684935.84041
3.83965448812729 19126549.945818577 7442242896.029453 -22559327452.93363
3.8662830618700377 18960903.99017175 7536843264.306587 -22545893296.264133
3.8930963087238077 18796479.868243266 7632588520.500439 -22532382127.39082
3.9200955094240335 18633269.48231367 7729491420.521399 -22518793607.680683
3.947281953588239 18471264.79013262 7827564841.697801 -22505127398.328053
3.974656939777636 18310457.80451471 7926821783.543037 -22491383160.37408
4.002221775559153 18150840.592937876 8027275368.519872 -22477560554.726467
4.029977777567888 17992405.27714435 8128938842.801729 -22463659242.17948
4.057926271569998 17835144.03274418 8231825577.030784 -22449678883.43425
4.0860685925260265 17679049.08882119 8335949067.072655 -22435619139.1193
4.114406084654667 17524112.727541592 8441322934.767456 -22421479669.81137
4.142940101496968 17370327.28376494 8547960928.677045 -22407260136.05653
4.171672005980984 17217685.14465767 8655876924.828222 -22392960198.39152
4.2006031704868825 17066178.749308977 8765084927.451704 -22378579517.365395
4.2297349769124875 16915800.588349283 8875599069.71657 -22364117753.561436
4.2590688167392905 16766543.203570971 8987433614.460075 -22349574567.619358
4.288606091098916 16618399.187551647 9100602954.912495 -22334949620.25776
4.318348210840039 16471361.183279779 9215121615.416828 -22320242572.296864
4.348296596595785 16325421.883782633 9331004252.143122 -22305453084.68157
4.378452678851578 16180574.031756645 9448265653.797161 -22290580818.504726
4.408817898013471 16036810.41920017 9566920742.323269 -22275625435.030754
4.439393704476947 15894123.88704844 9686984573.601036 -22260586595.719475
4.470181558696198 15752507.324810974 9808472338.135647 -22245463962.250298
4.50118293125388 15611953.670211218 9931399361.7416 -22230257196.546646
4.5323993029313625 15472455.908828473 10055781106.219572 -22214965960.800674
4.5638321647794475 15334007.073742175 10181633170.026106 -22199589917.49828
4.595483018189601 15196600.245178299 10308971288.935951 -22184128729.4444
4.627353374965659 15060228.550158126 10437811336.696695 -22168582059.78858
4.659444757396041 14924885.162149237 10568169325.675459 -22152949572.050877
4.691758698326463 14790563.30071862 10700061407.497417 -22137230930.14797
4.724296741233157 14657256.231188117 10833503873.675772 -22121425798.419636
4.757060440296588 14524957.26429201 10968513156.23297 -22105533841.655495
4.790051360475691 14393659.755836714 11105105828.31286 -22089554725.122017
4.82327107758263 14263357.10636278 11243298604.783499 -22073488114.589844
4.856721178358056 14134042.76080893 11383108342.830269 -22057333676.361397
4.8904032605469006 14005710.208178304 11524552042.539093 -22041091077.298786
4.924318932974698 13878352.981206777 11667646847.46938 -22024759984.851997
4.958469815624424 13751964.656033479 11812410045.216389 -22008340067.087368
4.992857539713874 13626538.851873329 11958859067.962751 -21991830992.716377
5.027483747773587 13502069.230691677 12107011493.01883 -21975232431.124683
5.06235009372529 13378549.496881135 12256885043.351522 -21958544052.401535
5.097458242960905 13255973.396940272 12408497588.101297 -21941765527.36937
5.132809872422087 13134334.719154617 12561867143.087034 -21924896527.613796
5.168406670680349 13013627.293279419 12717011871.298527 -21907936725.5138
5.204250338017679 12893844.990224749 12873950083.375929 -21890885794.272324
5.240342586507781 12774981.721742379 13032700238.076317 -21873743407.94701
5.276685140097841 12657031.440114822 13193280942.726612 -21856509241.4814
5.313279734690879 12539988.137846265 13355710953.662775 -21839182970.736275
5.350128118228658 12423845.847355595 13520009176.654766 -21821764272.521385
5.3872320507751725 12308598.64067136 13686194667.317 -21804252824.627426
5.424593304600729 12194240.629128642 13854286631.503973 -21786648305.858315
5.462213664266588 12080765.963068021 14024304425.6906 -21768950396.06375
5.500094926710206 11968168.831536356 14196267557.337002 -21751158776.172085
5.538238901331071 11856443.461989619 14370195685.237322 -21733273128.223457
5.576647410077121 11745584.119997554 14546108619.852236 -21715293135.403225
5.615322287531777 11635585.108950334 14724026323.624756 -21697218482.07569
5.654265381001566 11526440.769767107 14903968911.278986 -21679048853.8181
5.69347855060436 11418145.480606433 15085956650.101412 -21660783937.45492
5.732963669358226 11310693.656578623 15270009960.204414 -21642423421.09245
5.772722623270889 11204079.749459947 15456149414.77152 -21623966994.153633
5.812757311429815 11098298.247408757 15644395740.284113 -21605414347.41323
5.853069646092926 10993343.674683426 15834769816.729143 -21586765173.03322
5.893661552779937 10889210.591362186 16027292677.787455 -21568019164.59849
5.934534970364326 10785893.593064763 16221985511.002377 -21549176017.152855
5.975691851165946 10683387.310675943 16418869657.928114 -21530235427.235256
6.017134161044281 10581686.410070855 16617966614.257612 -21511197092.91633
6.058863879492339 10480785.591842176 16819298029.929417 -21492060713.835167
6.1008829997312075 10380679.5910291 17022885709.213175 -21472825991.23644
6.143193528805258 10281363.176848125 17228751610.773376 -21453492628.00771
6.185797487678013 10182831.152425662 17436917847.71086 -21434060328.717022
6.228696911328675 10085078.35453241 17647406687.581745 -21414528799.650833
6.271893848849331 9988099.653319534 17860240552.393322 -21394897748.852093
6.315390363542825 9891889.952056607 18075442018.57653 -21375166886.1587
6.359188533021314 9796444.18687136 18293033816.93455 -21355335923.24212
6.403290449305501 9701757.326491134 18513038832.56713 -21335404573.646324
6.447698218924566 9607824.371986149 18735480104.770203 -21315372552.82698
6.492413963016779 9514640.35651452 18960380826.910366 -21295239578.19084
6.53743981743082 9422200.345068952 19187764346.273846 -21275005369.135452
6.582777932827796 9330499.434225269 19417654163.889412 -21254669647.089046
6.628430474783969 9239532.751892602 19650073934.324936 -21234232135.550762
6.6743996238941925 9149295.457065335 19885047465.45706 -21213692560.130993
6.720687575876069 9059782.739576751 20122598718.21363 -21193050648.592075
6.76729654167483 8970989.819854427 20362751806.288372 -21172306130.889168
6.81422874756894 8882911.948677283 20605530995.827446 -21151458739.21136
6.861486435276432 8795544.406934397 20850960705.08739 -21130508208.02302
6.909071862061991 8708882.505385451 21099065504.064125 -21109454274.10538
6.956987300844763 8622921.584422916 21349870114.09235 -21088296676.598316
7.00523504030693 8537657.013835898 21603399407.415215 -21067035157.042377
7.053817385003022 8453084.19257567 21859678406.723526 -21045669459.42101
7.102736655469996 8369198.548522884 22118732284.664246 -21024199330.203007
7.151995188338072 8285995.538256444 22380586363.317734 -21002624518.385143
7.2015953364423675 8203470.646824019 22645266113.643528 -20980944775.535053
7.25153946893524 8121619.387514299 22912797154.89363 -20959159855.83428
7.301829971399479 8040437.301630797 23183205253.993717 -20937269516.121506
7.35246924596224 7959919.95826738 23456516324.891106 -20915273515.936047
7.403459711409791 7880062.95408542 23732756427.86944 -20893171617.561428
7.454803803303042 7800861.913092553 24011951768.829514 -20870963586.069244
7.506503974093875 7722312.486423132 24294128698.535793 -20848649189.363132
7.558562693242295 7644410.352120293 24579313711.828304 -20826228198.222942
7.610982447334376 7567151.214919602 24867533446.79932 -20803700386.34908
7.6637657402010335 7490530.806034404 25158814683.93453 -20781065530.407005
7.716915093037628 7414544.882942719 25453184345.218193 -20758323410.071915
7.770433044524377 7339189.229175804 25750669493.20187 -20735473808.07352
7.824322150947627 7264459.654108308 26051297330.036327 -20712516510.24106
7.878584986321949 7190351.992750009 26355095196.466156 -20689451305.548374
7.933224142513083 7116862.105539223 26662090570.7867 -20666277986.159195
7.988242229361749 7043985.878137712 26972311067.762924 -20642996347.472485
8.043641874808296 6971719.221227313 27285784437.509693 -20619606188.167984
8.099425725018227 6900058.070308032 27602538564.333138 -20596107310.25183
8.155596444508602 6828998.385497819 27922601465.532772 -20572499519.102314
8.212156716275297 6758536.1513338955 28246001290.163723 -20548782623.51574
8.269109241921164 6688667.3765756665 28572766317.7589 -20524956435.75238
8.326456741785073 6619388.094009194 28902924957.01064 -20501020771.58257
8.384201955071845 6550694.360253293 29236505744.411346 -20476975450.33282
8.442347639983096 6482582.255567156 29573537342.852882 -20452820294.932117
8.500896573848978 6415047.883659559 29914048540.184208 -20428555131.958176
8.559851553260842 6348087.371499643 30258068247.726933 -20404179791.6839
8.61921539420481 6281696.869129267 30605625498.74842 -20379694108.12379
8.678990932196289 6215872.5494768815 30956749446.892082 -20355097919.0805
8.739181022415409 6150610.608173005 31311469364.56447 -20330391066.191402
8.799788539843393 6085907.2633672375 31669814641.278774 -20305573394.975178
8.860816379399887 6021758.755546814 32031814781.95448 -20280644754.878525
8.922267456081237 5958161.3473567255 32397499405.172756 -20255604999.32279
8.984144705099716 5895111.323421376 32766898241.38725 -20230453985.75072
9.046451082023736 5832604.990167788 33140041131.089985 -20205191575.673176
9.109189562919012 5770638.675650339 33516958022.932003 -20179817634.715866
9.172363144490713 5709208.729377051 33897678971.79842 -20154332032.666092
9.235974844226607 5648311.522137406 34282234136.83766 -20128734643.519478
9.300027700541188 5587943.445831683 34670653779.44451 -20103025345.526672
9.364524772920802 5528100.913301856 35062968261.19667 -20077204021.240074
9.429469142069792 5468780.358163978 35459208041.744576 -20051270557.560467
9.494863910057637 5409978.234642133 35859403676.65416 -20025224845.78366
9.560712200467131 5351691.017403875 36263585815.20237 -19999066781.647057
9.627017158543579 5293915.2013971945 36671785198.12508 -19972796265.376205
9.693781951345029 5236647.301689026 37084032655.317184 -19946413201.731213
9.761009767893546 5179883.853305227 37500359103.484665 -19919917500.05316
9.828703819327535 5123621.411072107 37920795543.74834 -19893309074.310436
9.896867339055124 5067856.549459445 38345373059.19914 -19866587843.144882
9.965503582908605 5012585.862425014 38774122812.40466 -19839753729.917976
10.034615829299943 4957805.963260617 39207076042.866714 -19812806662.756813
10.104207379377405 4903513.484439603 39644264064.43009 -19785746574.6
10.174281557183178 4849705.077465922 40085718262.64141 -19758573403.243427
10.24484170981219 4796377.4127246365 40531470092.05918 -19731287091.385914
10.315891207571966 4743527.179333936 40981551073.51386 -19703887586.674667
10.387433444143614 4691151.084998647 41435992791.318344 -19676374841.75064
10.459471836743926 4639245.855865225 41894826890.42843 -19648748814.29369
10.532009826288597 4587808.236378233 42358085073.55338 -19621009467.067593
10.605050877556586 4536834.989138301 42825799098.21641 -19593156767.964832
10.678598479355607 4486322.894761553 43298000773.76483 -19565190690.05124
10.752656144688773 4436268.75174054 43774721958.33008 -19537111211.610424
10.827227410922392 4386669.376306603 44255994555.73727 -19508918316.187943
10.90231583995494 4337521.602293727 44741850512.3645 -19480611992.635338
10.97792501838718 4288822.281003882 45232321813.9516 -19452192235.15384
11.054058557693487 4240568.281073768 45727440482.35839 -19423659043.33791
11.130720094394349 4192756.4883430917 46227238572.27272 -19395012422.21849
11.207913290230056 4145383.8057242376 46731748167.86775 -19366252382.305992
11.285641832335617 4098447.153073427 47241001379.409 -19337378939.633022
11.363909433416872 4051943.4670633175 47755030339.81094 -19308392115.79681
11.442719831927816 4005869.701057056 48273867201.14321 -19279291938.00137
11.522076792249187 3960222.824983741 48797544131.08662 -19250078439.099316
11.60198410486826 3914999.825215377 49326093309.3389 -19220751657.633392
11.682445586559897 3870197.7044452108 49859546923.97045 -19191311637.877674
11.763465080568869 3825813.4815675393 50397937167.73005 -19161758429.87841
11.845046456793412 3781844.191558921 50941296234.30074 -19132092089.494553
11.927193611970084 3738286.885360814 51489656314.506065 -19102312678.43789
12.00991046985989 3695138.6297636474 52043049592.46676 -19072420264.31282
12.093200981435695 3652396.5072922814 52601508241.70816 -19042414920.655792
12.177069125070956 3610057.616092901 53165064421.2185 -19012296726.974255
12.261518906729732 3568119.0698213163 53733750271.45822 -18982065768.7853
12.346554360158041 3526577.997532639 54307597910.32078 -18951722137.653866
12.43217954707653 3485431.5435723746 54886639429.04495 -18921265931.23046
12.518398557374477 3444676.867468926 55470906888.07909 -18890697253.28852
12.605215509305154 3404311.143827432 56060432312.897545 -18860016213.761284
12.692634549682527 3364331.5622250456 56655247689.76959 -18829222928.77823
12.780659854079333 3324735.327107555 57255384961.4812 -18798317520.70101
12.86929562702653 3285519.6576873786 57860876023.01006 -18767300118.158943
12.958546102214113 3246681.787842952 58471752717.15408 -18736170856.083977
13.048415542693354 3208218.966019441 59088046830.11399 -18704929875.745174
13.138908241080413 3170128.4551308444 59709790087.0302 -18673577324.782692
13.230028519761387 3132407.5324634193 60337014147.47461 -18642113357.241184
13.321780731098753 3095053.489580474 60969750600.89762 -18610538133.602737
13.414169257639275 3058063.6322284876 61608030962.03094 -18578851820.8192
13.507198512323324 3021435.280244561 62251886666.24661 -18547054592.343967
13.600872938695671 2985165.7674651956 62901349064.87296 -18515146628.16323
13.695197011117731 2949252.4416364105 63556449420.467674 -18483128114.826588
13.790175234981273 2913692.6643251395 64217218902.04885 -18450999245.477108
13.885812146923632 2878483.8108319617 64883688580.28452 -18418760219.88075
13.982112315044395 2843623.270105128 65555889422.64126 -18386411244.455193
14.079080339123582 2809108.4446558785 66233852288.49234 -18353952532.298054
14.176720850841415 2774936.7504750243 66917607924.18675 -18321384303.214405
14.275038513999462 2741105.6169508677 67607186958.0782 -18288706783.74372
14.37403802474346 2707612.4867883315 68302619895.51687 -18255920207.186104
14.473724111787616 2674454.8159293854 69003937113.80302 -18223024813.627872
14.574101536640471 2641630.0734747266 69711168857.10391 -18190020849.96644
14.675175093832333 2609135.741606699 70424345231.33449 -18156908569.93452
14.776949611144293 2576969.315513465 71143496199.00296 -18123688234.123653
14.879429949838814 2545128.30331441 71868651574.0216 -18090360110.00694
14.982621004891941 2513610.2259867615 72599841016.48404 -18056924471.96112
15.086527705227105 2482412.617293436 73337094027.4096 -18023381601.2879
15.191155013950548 2451533.023712089 74080439943.45566 -17989731786.234497
15.296507928588394 2420969.004365361 74829907931.59885 -17955975322.01348
15.40259148132535 2390718.130952328 75585526983.78616 -17922112510.821815
15.509410739245073 2360777.9876811164 76347325911.55669 -17888143661.8591
15.616970804572196 2331146.171202695 77115333340.63501 -17854069091.345078
15.725276814916038 2301820.290545841 77889577705.49736 -17819889122.5363
15.834333943515999 2272797.9670532476 78670087243.9113 -17785604085.742
15.944147399488664 2244076.834318775 79456889991.45007 -17751214318.339146
16.054722428076612 2215654.538125845 80250013775.9828 -17716720164.78666
16.166064310898964 2187528.7363869525 81049486212.1412 -17682121976.63879
16.278178366203647 2159697.09908429 81855334695.76428 -17647420112.55767
16.39106994912143 2132157.308211482 82667586398.32196 -17612614938.324978
16.504744451921706 2104907.0577164073 83486268261.31868 -17577706826.852753
16.61920730427006 2077944.0534451092 84311406990.67831 -17542696158.193317
16.734463973487607 2051266.0130867655 85143029051.11125 -17507583319.548332
16.850519964812158 2024870.666119735 85981160660.46529 -17472368705.276943
16.967380821661152 1998755.7537586447 86825827784.06097 -17437052716.90304
17.08505212589646 1972919.0289025186 87677056129.01312 -17401635763.121574
17.203539498090986 1947358.2560839322 88534871138.53943 -17366118259.80399
17.32284859779715 1922071.2114191796 89399297986.25763 -17330500630.002678
17.4429851238172 1897055.6825594588 90270361570.47229 -17294783303.954567
17.56395481447542 1872309.4686430262 91148086508.45277 -17258966719.083683
17.685763447892242 1847830.3802483496 92032497130.70355 -17223051320.00281
17.808416842260204 1823616.2393482274 92923617475.228 -17187037558.514187
17.93192085612188 1799664.8792648525 93821471281.78766 -17150925893.609194
18.056281388649705 1775974.1446258337 94726081986.15744 -17114716791.46711
18.18150437992775 1752541.891321137 95637472714.3791 -17078410725.452856
18.307595811235444 1729365.9864609505 96555666277.0136 -17042008176.113768
18.434561705333294 1706444.3083344542 97480685163.39426 -17005509631.175344
18.56240812675053 1683774.746369482 98412551535.88194 -16968915585.536013
18.691141182074798 1661355.201093059 99351287224.1239 -16932226541.260881
18.82076702024383 1639183.5840928152 100296913719.31732 -16895443007.574463
18.95129183283916 1617257.817979241 101249452168.47977 -16858565500.85237
19.082721854381862 1595575.836348783 102208923368.72734 -16821594544.61201
19.215063362630328 1574135.5837477758 103175347761.56232 -16784530669.502213
19.34832267888014 1552935.0156371773 104148745427.17206 -16747374413.29184
19.482506168266013 1531972.0983580952 105129136078.74034 -16710126320.85732
19.6176202400658 1511244.8090981215 106116539056.77267 -16672786944.16918
19.75367134800664 1490751.1358584093 107110973323.43752 -16635356842.277468
19.890665990573282 1470489.0774215173 108112457456.92516 -16597836581.296137
20.028610711318372 1450456.643320009 109121009645.82419 -16560226734.38639
20.16751209917508 1430651.85380576 110136647683.51982 -16522527881.738934
20.30737678877182 1411072.7398199828 111159388962.61363 -16484740610.555122
20.448211460749118 1391717.3429639584 112189250469.36697 -16446865515.027103
20.590022842078753 1372583.7154704435 113226248778.16997 -16408903196.316833
20.73281770638504 1353669.920175751 114270400046.03712 -16370854262.53401
20.876602874268382 1334974.030492485 115321720007.13184 -16332719328.71294
21.02138521363107 1316494.130382907 116380223967.3211 -16294499016.78831
21.16717164000531 1298228.3143329427 117445926798.76202 -16256193955.569866
21.31396911688355 1280174.6873267838 118518842934.5219 -16217804780.716007
21.461784656051083 1262331.3648220908 119598986363.23378 -16179332134.706282
21.61062531792099 1244696.4727257737 120686370623.78873 -16140776666.81277
21.760498211871358 1227268.147370339 121781008800.06677 -16102139033.070421
21.91141049658486 1210044.5354907822 122882913515.70827 -16063419896.24624
22.063369380390707 1193023.7942020164 123992096928.92694 -16024619925.807392
22.216382121608934 1176204.0909768196 125108570727.36696 -15985739797.888231
22.370456028897102 1159583.6036242838 126232346123.00511 -15946780195.256216
22.525598461599404 1143160.5202687515 127363433847.10022 -15907741807.276695
22.681816830098175 1126933.0393292257 128501844145.19115 -15868625329.876656
22.839118596167847 1110899.3694992373 129647586772.14537 -15829431465.507345
22.99751127333137 1095057.7297271502 130800670987.25957 -15790160923.105776
23.15700242721909 1079406.3491968997 131961105549.4142 -15750814418.055176
23.31759967593012 1063943.4673091334 133128898712.28334 -15711392672.14432
23.47931069039622 1048667.33366275 134304058219.60197 -15671896413.525782
23.6421431947482 1033576.2080368226 135486591300.49202 -15632326376.673098
23.806104966684877 1018668.3603728758 136676504664.84889 -15592683302.336836
23.97120383784454 1003942.0707575233 137873804498.79016 -15552967937.499596
24.137447694179077 989395.6294054312 139078496460.16858 -15513181035.329924
24.3048444763306 975027.3366425992 140290585674.1498 -15473323355.135138
24.47340218001077 960835.5028899489 141510076728.8582 -15433395662.313107
24.64312885638268 946818.4486471965 142736973671.0907 -15393398728.302948
24.81403261244545 932974.5044769975 143971280002.10165 -15353333330.534655
24.98612161142143 919302.0109893479 145212998673.45938 -15313200252.377663
25.15940407314613 905799.3188262283 146462132082.97653 -15273000283.088396
25.33388827446085 892464.788646474 147718682070.71588 -15232734217.756714
25.509582549607998 879296.7911108547 148982649915.07254 -15192402857.251366
25.686495290629196 866293.7068673542 150254036328.93512 -15152007008.16436
25.864634947766124 853453.9265366273 151532841455.92642 -15111547482.75434
26.04401002986414 840775.8506976257 152819064866.72586 -15071025098.888922
26.224629104778703 828257.8898733783 154112705555.475 -15030440679.986008
26.406500799784627 815898.4645169012 155413761936.26752 -14989795054.954107
26.589633801988153 803696.0049972379 156722231839.72513 -14949089058.131638
26.774036858741894 791648.9515856036 158038112509.66138 -14908323529.225243
26.95971877806266 779755.754441624 159361400599.83408 -14867499313.247107
27.146688429052148 768014.8735996543 160692092170.7882 -14826617260.451323
27.334954742320605 756424.7789551617 162030182686.79092 -14785678226.269253
27.524526710413355 744983.950251163 163375667012.85928 -14744683071.24397
27.71541338824044 733690.8770646903 164728539411.88373 -14703632660.963684
27.907623893508962 722544.0587932953 166088793541.84552 -14662527865.994305
28.10116740715871 711542.0046415504 167456422453.13345 -14621369561.811026
28.296053173800644 700683.23360755 168831418585.95813 -14580158628.728981
28.492290502158475 689966.2744693992 170213773767.86642 -14538895951.833021
28.689888765513302 679389.6657716631 171603479211.3569 -14497582420.906563
28.888857402151313 668951.9558117851 173000525511.59787 -14456218930.359558
29.08920591581461 658651.7026264375 174404902644.24857 -14414806379.155598
29.290943876155165 648487.4739778102 175816599963.38568 -14373345670.738121
29.494080919191894 638457.8473398169 177235606199.53522 -14331837712.955791
29.698626747770945 628561.4098842031 178661909457.8116 -14290283417.987028
29.904591132029143 618796.7584665557 180095497216.16516 -14248683702.263697
30.11198390986066 609162.4996121872 181536356323.7381 -14207039486.393997
30.320814987386917 599657.2495018943 182984472999.33133 -14165351695.084526
30.53109433942977 590279.633957574 184439832829.98215 -14123621257.061577
30.74283200998794 581028.2884276838 185902420769.65414 -14081849104.991623
30.95603811271677 571901.8579725438 187372221138.04022 -14040036175.401093
31.170722831411297 562898.9972494562 188849217619.4796 -13998183408.595325
31.3868964204927 554018.3704976442 190333393261.9896 -13956291748.576849
31.60456920549808 545258.6515229903 191824730476.4133 -13914362142.962908
31.823751583573678 536618.5236825686 193323211035.68356 -13872395542.902294
32.04445402397148 528096.67986896 194828816074.20425 -13830392902.991472
32.2666870685493 519691.8224943396 196341526087.3497 -13788355181.190056
32.49046133227429 511402.6634743245 197861320931.0825 -13746283338.735586
32.71578750372998 503227.92421157943 199388179821.69083 -13704178340.057695
32.9426763456268 495166.33557915996 200922081335.64587 -13662041152.691633
33.171138695316195 487216.6379035959 202463003409.5794 -13619872747.191156
33.40118546530824 479377.5809476965 204010923340.38278 -13577674097.040857
33.632827643792886 471647.92389307584 205565817785.42734 -13535446178.567894
33.86607629516482 464026.43532238336 207127662762.90677 -13493189970.853144
34.10094256055193 456511.89320123894 208696433652.30228 -13450906455.641829
34.3374376583475 449103.0848598578 210272105194.9702 -13408596617.253605
34.57557288474603 441798.80697436107 211854651494.85324 -13366261442.492132
34.81535961428279 434597.8655477655 213444046019.31448 -13323901920.554153
35.056809300377175 427499.07589064055 215040261600.0965 -13281519042.938093
35.299933475879705 420501.2626014322 216643270434.40286 -13239113803.352201
35.54474375362295 413603.25954644225 218253044086.10498 -13196687197.622248
35.79125182697621 406803.9098394568 219869553487.07297 -13154240223.598787
36.03946947040399 400102.0658210223 221492768938.63068 -13111773881.064041
36.28940854002852 393496.5890373566 223122660113.13553 -13069289171.63835
36.54108097419594 386986.3502188952 224759196055.68277 -13026787098.686308
36.79449879404662 380570.2292584639 226402345185.9339 -12984268667.222498
37.04967410408932 374247.11518907355 228052075300.07037 -12941734883.81692
37.30661909277935 368015.9061613344 229708353572.87036 -12899186756.500109
37.5653460331008 361875.50942047895 231371146559.91092 -12856625294.667933
37.82586728315269 355824.8412829995 233040420199.893 -12814051508.986145
38.0881952867393 349862.82711288385 234716139817.09113 -12771466411.294672
38.35234257396456 343988.4012974568 236398270123.9261 -12728871014.511633
38.61832176183047 338200.5072228167 238086775223.66028 -12686266332.5372
38.886145554839935 332498.09724886244 239781618613.21756 -12643653380.157185
39.155826745603356 326880.13268392056 241482763186.1227 -12601033172.946526
39.42737821544983 321345.5837589505 243190171235.56525 -12558406727.172556
39.700812935042364 315893.4296013417 244903804457.5835 -12515775059.698154
39.97614396499746 310522.6582082906 246623623954.3699 -12473139187.884773
40.25338445650893 305232.2664197611 248349590237.69644 -12430500129.495365
40.53254765197607 300021.25989102444 250081663232.46002 -12387858902.59723
40.81364688563615 294888.6530647764 251819802280.3464 -12345216525.464779
41.0966955842014 289833.46914283163 253563966143.6133 -12302574016.482311
41.38170726750025 284854.74005739484 255314113008.9902 -12259932394.046698
41.668695549123186 279951.50644190656 257070200491.69568 -12217292676.47011
41.957674137072935 275122.81760146277 258832185639.57034 -12174655881.88276
42.248656834419265 270367.7314828128 260600024937.32495 -12132023028.135662
42.54165753995829 265685.3146439262 262373674310.90298 -12089395132.703455
42.83669024887633 261074.64222314 264153089131.95642 -12046773212.587317
43.1337690534184 256534.79790787806 265938224222.43344 -12004158284.217958
43.43290814356133 252064.87390294732 267729033859.27832 -11961551363.358732
43.73412180769154 247663.97089841255 269525471779.24045 -11918953465.008894
44.03742443328752 243331.19803704738 271327491183.79333 -11876365603.306997
44.3428305076071 239065.67288136698 273135044744.16147 -11833788791.434473
44.65035461837933 234866.5213802419 274948084606.4534 -11791224041.519413
44.96001145450139 230732.8778350941 276766562396.9016 -11748672364.540546
45.2718158067401 226663.8848656807 278590429227.20526 -11706134770.231464
45.585782568438454 222658.69337546456 280419635699.97736 -11663612266.985083
45.90192673622699 218716.46251657503 282254131914.29315 -11621105861.758385
46.22026341074012 214836.35965436258 284093867471.33887 -11578616559.97747
46.54080779733736 211017.56033155066 285938791480.1595 -11536145365.442871
46.863575206829694 207259.24823198497 287788852563.50446 -11493693280.23523
47.18858105621082 203560.61514398814 289643998863.7694 -11451261304.621315
47.51584086939359 199920.8609233193 291504178049.0322 -11408850436.960403
47.84537027795151 196339.1934557441 293369337319.1829 -11366461673.611029
48.17718502186533 192814.8286192207 295239423412.1445 -11324096008.838165
48.51130095027493 189346.99024570227 297114382610.1844 -11281754434.720804
48.847734022236324 185934.91008256408 298994160746.314 -11239437941.05997
49.18650030748395 182577.82775365686 300878703210.7751 -11197147515.28721
49.52761598719823 179274.9907199938 302767954957.61115 -11154884142.373539
49.87109735477848 176025.65424007285 304661860511.3229 -11112648804.73889
50.21696081662115 172829.08132984317 306560363973.60455 -11070442482.16206
50.56522289290351 169684.54272231762 308463409030.16064 -11028266151.691198
